object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date
130497,Fish and Rocks,mid- to late 1600s,Painting,Handscroll; ink on paper,"Bada Shanren, also called Zhu Da, a 17th-century painter who rejected conventions in favor of an individual, personal expression, is known for his unorthodox compositions of fish, flowers, birds, and rocks. Fish in his paintings are often looking upward toward heaven, swimming in a pond of undefined space. As a member of the Ming imperial family, Zhu Da lost his princely status and hid in a monastery when the Manchus, foreigners from the north, established the Qing dynasty in 1644. This scroll may have some autobiographical meaning, representing fish as leftover subjects (yimin) who lived in a void, having lost their roles in life after the fall of the dynasty.",Painting: 29.6 x 158.4 cm (11 5/8 x 62 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1953.247,https://openaccess-cdn.clevelandart.org/1953.247/1953.247_web.jpg,images/cleveland\130497.jpg,John L. Severance Fund,1953.247,2026-05-11
132015,The Poet Lin Bu Wandering in the Moonlight,late 1400s,Painting,Hanging scroll; ink and color on paper,"Lin Bu (967–1028), a Northern Song (960–1127) poet and hermit who lived at the West Lake in Hangzhou, was known for having plum trees for his female companions and cranes for his children. This hanging scroll depicts the poet walking in the moonlight and looking at the plum tree, a scene described in his most well-known poem on plum blossoms.Surviving works signed by Du Jin are rare and this painting is one of them. Here, the artist used lively brushwork to depict the plum tree and rocks, exemplified in varying dots and strokes, and sweeps in different shades of ink.",Image: 156.4 x 72.4 cm (61 9/16 x 28 1/2 in.); Overall with knobs: 286.4 x 99 cm (112 3/4 x 39 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1954.582,https://openaccess-cdn.clevelandart.org/1954.582/1954.582_web.jpg,images/cleveland\132015.jpg,John L. Severance Fund,1954.582,2026-05-11
135595,Nine Songs,1361,Painting,handscroll; ink on paper,"Painted in the baimiao, or fine-line drawing style, this ancient work demonstrates the literati’s use of abstract calligraphic brushwork for self-expression. The subject of the “Nine Songs”—songs associated with shamanistic rituals in the ancient Chu kingdom—had traditionally provided artists with myths and legends that they could explore and reinterpret in their own works.",Overall: 28 x 438.2 cm (11 x 172 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1959.138,https://openaccess-cdn.clevelandart.org/1959.138/1959.138_web.jpg,images/cleveland\135595.jpg,Purchase from the J. H. Wade Fund,1959.138,2026-05-11
112857,Harpist,mid-700s,Sculpture,glazed earthenware,"After four centuries of political turmoil and social disorder, a reunited China during the first half of the Tang Dynasty (618–906) was an age of unprecedented prosperity and vitality. Figurines placed in Tang tombs give a vivid glimpse of everyday life. The elegant earthenware ladies in various hairstyles, costumes, and activities suggest the fashions of the time.This lady musician is seated on a circular plinth, playing a harp balanced on her right thigh. The plump face has well-defined features, with straight nose, pursed lips, and round cheeks. Her hair is drawn into a coiled chignon over the forehead. A long, high-waisted robe flows down to her shoes' upturned tips.",Overall: 32.1 cm (12 5/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1931.450,https://openaccess-cdn.clevelandart.org/1931.450/1931.450_web.jpg,images/cleveland\112857.jpg,Edward L. Whittemore Fund,1931.450,2026-05-11
138689,Square Wine Container (Fangyou),c. 1250–1046 BCE,Metalwork,bronze,"From the finely proportioned body to the elaborate decoration cast with great precision, this ritual wine vessel displays the artistic refinement and technical virtuosity that marked the full blossoming of late Shang bronze art. The dramatic contrast of the crested birds (kuifeng) against the dense background of spiral patterns (leiwen) gives the vessel a new force, clarity, and intense vitality. The distinctive square body also places it as a rare and important type among the more usual round or ovoid types.",Overall: 26.7 x 13.4 cm (10 1/2 x 5 1/4 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1963.103,https://openaccess-cdn.clevelandart.org/1963.103/1963.103_web.jpg,images/cleveland\138689.jpg,John L. Severance Fund,1963.103,2026-05-11
121207,Textile Ornaments(?): Pair of Phoenixes,c. 700s,Metalwork,beaten gold with chased detail,"These two phoenix birds made of thin gold foil have tiny holes all along their edges, suggesting that they were sewn on textiles.",Part 1: 12 x 10.4 cm (4 3/4 x 4 1/8 in.); Part 2: 13.3 x 10.7 cm (5 1/4 x 4 3/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1942.1083,https://openaccess-cdn.clevelandart.org/1942.1083/1942.1083_web.jpg,,Purchase from the J. H. Wade Fund,1942.1083,2026-05-11
136668,The Lantern Night Excursion of Zhong Kui,late 1200s–early 1300s,Painting,handscroll; ink and slight color on silk,"Here, the demon queller Zhong Kui leads a nightly procession of street entertainers with bare, muscular bodies and demonic faces. Some wear shabby clothes, and all perform stunts and tricks to astound and scare the viewer. In fact, a New Year custom in cities of southeast China had the poor, disguised as demons, process through the streets and play their tricks to clear households of evil spirits and welcome the spring.From right to left, a demonic figure leads the procession and beats a drum; another lifts a large rock; one stands on his hands trying to drink; one balances a jar on his elbow; three hold and wield weapons; one carries a folded chair covered by a cow’s skin; another holds Zhong Kui’s qin (zither), books, brush, and inkstone. At the end of the scroll, two figures offer a cup and bottle of wine to Zhong Kui, who lifts his hand in command.",Image: 24.8 x 240.3 cm (9 3/4 x 94 5/8 in.); Overall: 25.7 x 904.4 cm (10 1/8 x 356 1/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1961.206,https://openaccess-cdn.clevelandart.org/1961.206/1961.206_web.jpg,images/cleveland\136668.jpg,Mr. and Mrs. William H. Marlatt Fund,1961.206,2026-05-11
135964,River and Mountains on a Clear Autumn Day,c. 1624–27,Painting,Handscroll; ink on Korean paper,"Dong Qichang had a tremendous impact on the artistic practices and historiography of later generations; his works and writings shaped literati aesthetics. Here, Dong places an abstract landscape composition diagonally across the picture plane, configured to recall earlier masters and simultaneously express his own personal style. Dong’s inscription claims, Huang Gongwang’s Autumn Day, looks like this. I truly regret the master has not seen my work. In fact, Dong Qichang may have had Dong Yuan’s Xiao and Xiang Rivers in mind, a work he owned and considered a key work in Chinese art history.",Painting only: 38 x 136.8 cm (14 15/16 x 53 7/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1959.46,https://openaccess-cdn.clevelandart.org/1959.46/1959.46_web.jpg,images/cleveland\135964.jpg,Purchase from the J. H. Wade Fund,1959.46,2026-05-11
137276,Adoring Monk,early 500s,Sculpture,gilt bronze,"Portable Buddhist figures and objects like this gilt bronze had a variety of uses. They could have been carried in religious processions. Others could serve as donations, souvenirs, or votive items in the context of pilgrimages to religious sites. Their miniature size also made them appropriate for placement on private altars or shrines for personal devotion.",Overall: 14.9 cm (5 7/8 in.); Base: 3.6 x 5.2 x 3.9 cm (1 7/16 x 2 1/16 x 1 9/16 in.); Figure: 11.5 cm (4 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1962.213,https://openaccess-cdn.clevelandart.org/1962.213/1962.213_web.jpg,images/cleveland\137276.jpg,"Gift of Mrs. John Lyon Collyer in memory of her mother, Mrs. G. M. G. Forman",1962.213,2026-05-11
150036,Ascetic Holding a Skull,c. 500 CE,Sculpture,gilt bronze,"The figure holding the skull has been identified as Mrgasirsa, who sought Buddha’s teaching on how to determine the karma and transmigration of the arhats. Mrgasirsa appears with Vasistha in some of the wall paintings of the Mogao grottoes in Dunhuang.",Overall: 19.4 cm (7 5/8 in.); Figure: 18.1 cm (7 1/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1980.25,https://openaccess-cdn.clevelandart.org/1980.25/1980.25_web.jpg,images/cleveland\150036.jpg,John L. Severance Fund,1980.25,2026-05-11
138612,Bell (Bo Zhong),early 400s BCE,Metalwork,bronze,"Music in the Eastern Zhou dynasty not only served ritual purposes but also provided entertainment in feudal courts. The elliptical cross-section of the Chinese bronze bell is unique; it could produce two notes depending on where the bell is struck, either at the rim or near the center. The bell is suspended when played and often belongs to a graduated set arranged according to pitch and size. This bell displays elaborate ornamentation and exquisite workmanship. A twin-bodied serpent intertwined with two tigers forms the suspension loop at the top. Coiled serpents form the knobs on the body. The lower part bears an animal mask, its horns interlaced with abstract bird designs.",Overall: 41.4 cm (16 5/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1962.44,https://openaccess-cdn.clevelandart.org/1962.44/1962.44_web.jpg,images/cleveland\138612.jpg,John L. Severance Fund,1962.44,2026-05-11
149791,Mt. Qingbian,1617,Painting,"hanging scroll, ink on paper","Dong Qichang radically transforms the landscape composition into a purely abstract design. He organizes the mountain forms to achieve an overall sense of structure, activating the flow of energy (qi) and the momentum of force (shi) throughout the pictorial design. In his art, brush and ink assume life independent of the depicted forms, so that the painting can be appreciated for “the sheer marvels of brush and ink.”",Painting: 225 x 67.6 cm (88 9/16 x 26 5/8 in.); Overall: 355 x 92.7 cm (139 3/4 x 36 1/2 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1980.10,https://openaccess-cdn.clevelandart.org/1980.10/1980.10_web.jpg,images/cleveland\149791.jpg,Leonard C. Hanna Jr. Fund,1980.10,2026-05-11
148852,Seated Arhat with Two Attendants,late 1200s,Painting,Hanging scroll; ink and color on silk,"Arhat, or Lohan (羅漢 in Chinese), were the disciples of the historical Buddha. Later tradition tended to picture them in sets of 16, 18, or as many as 500. This is one painting from a larger set, with a seated arhat portrayed on a grand scale, overshadowing his own attendant as well as the ferocious figure who approaches him with an offering of a wild goose.",Overall with knobs: 201 x 75.5 cm (79 1/8 x 29 3/4 in.); Painting only: 94 x 50 cm (37 x 19 11/16 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1976.91,https://openaccess-cdn.clevelandart.org/1976.91/1976.91_web.jpg,images/cleveland\148852.jpg,John L. Severance Fund,1976.91,2026-05-11
140164,Fluted Cup with Dragon Handle,early 1300s,Ceramic,"Glazed porcelain, Qingbai (bluish-white) ware","Very thinly potted, the subtly lobed body of this cup is almost translucent. The thin, slightly opaque, light greenish glaze lends a sugary shine. Applied elements, including the handle, beaded borders, and sculptural floret, are constructed and glazed with the same materials as the body, providing a seamless blend of form and decorative embellishment. The result is an evocative reminder of slightly earlier silver cups, also created in the form of flowers. This pristine, natural construction is challenged, however, by the archaic dragon that acts as the handle. Borrowed from the decoration found on much earlier bronzes, this added form illustrates the eclecticism of the Yuan, the attempt to blend present vision with interest in the past.",Diameter: 9 cm (3 9/16 in.); Overall: 6 cm (2 3/8 in.),The Cleveland Museum of Art,"Cleveland, Ohio, United States",https://clevelandart.org/art/1964.163,https://openaccess-cdn.clevelandart.org/1964.163/1964.163_web.jpg,images/cleveland\140164.jpg,Severance and Greta Millikin Collection,1964.163,2026-05-11
